"1단계 2단계 3단계","격자 X","격자 Y","X_POS","Y_POS"
"충청남도 천안시동남구","63","110","127.149719","36.794788"
"충청남도 천안시동남구 목천읍","65","110","127.264671","36.793400"
"충청남도 천안시동남구 풍세면","63","108","127.148071","36.702744"
"충청남도 천안시동남구 광덕면","62","108","127.090675","36.703384"
"충청남도 천안시동남구 북면","65","111","127.265579","36.839428"
"충청남도 천안시동남구 성남면","65","109","127.263763","36.747375"
"충청남도 천안시동남구 수신면","65","109","127.263763","36.747375"
"충청남도 천안시동남구 병천면","66","109","127.321198","36.746632"
"충청남도 천안시동남구 동면","66","110","127.322144","36.792656"
"충청남도 천안시동남구 중앙동","63","110","127.149719","36.794788"
"충청남도 천안시동남구 문성동","63","110","127.149719","36.794788"
"충청남도 천안시동남구 원성1동","63","110","127.149719","36.794788"
"충청남도 천안시동남구 원성2동","63","110","127.149719","36.794788"
"충청남도 천안시동남구 봉명동","63","110","127.149719","36.794788"
"충청남도 천안시동남구 일봉동","63","110","127.149719","36.794788"
"충청남도 천안시동남구 신방동","63","110","127.149719","36.794788"
"충청남도 천안시동남구 청룡동","63","110","127.149719","36.794788"
"충청남도 천안시동남구 신안동","63","110","127.149719","36.794788"
"충청남도 천안시서북구","63","112","127.151367","36.886852"
"충청남도 천안시서북구 성환읍","63","113","127.152199","36.932892"
"충청남도 천안시서북구 성거읍","64","112","127.208931","36.886173"
"충청남도 천안시서북구 직산읍","63","112","127.151367","36.886852"
"충청남도 천안시서북구 입장면","64","113","127.209801","36.932213"
"충청남도 천안시서북구 성정1동","63","110","127.149719","36.794788"
"충청남도 천안시서북구 성정2동","63","111","127.150543","36.840816"
"충청남도 천안시서북구 쌍용1동","63","110","127.149719","36.794788"
"충청남도 천안시서북구 쌍용2동","63","110","127.149719","36.794788"
"충청남도 천안시서북구 쌍용3동","63","110","127.149719","36.794788"
"충청남도 천안시서북구 백석동","62","110","127.092239","36.795433"
"충청남도 천안시서북구 불당동","62","110","127.092239","36.795433"
"충청남도 천안시서북구 부성1동","63","111","127.150543","36.840816"
"충청남도 천안시서북구 부성2동","63","111","127.150543","36.840816"
"충청남도 공주시","63","102","127.143150","36.426743"
"충청남도 공주시 유구읍","60","105","126.973785","36.566544"
"충청남도 공주시 이인면","62","101","127.085228","36.381401"
"충청남도 공주시 탄천면","61","100","127.027382","36.336029"
"충청남도 공주시 계룡면","63","100","127.141525","36.334785"
"충청남도 공주시 반포면","65","101","127.256554","36.379383"
"충청남도 공주시 의당면","63","104","127.144783","36.518719"
"충청남도 공주시 정안면","63","106","127.146423","36.610722"
"충청남도 공주시 우성면","61","103","127.029587","36.473976"
"충청남도 공주시 사곡면","61","104","127.030319","36.519970"
"충청남도 공주시 신풍면","60","104","126.973083","36.520546"
"충청남도 공주시 중학동","63","102","127.143150","36.426743"
"충청남도 공주시 웅진동","63","103","127.143967","36.472729"
"충청남도 공주시 금학동","63","102","127.143150","36.426743"
"충청남도 공주시 옥룡동","63","103","127.143967","36.472729"
"충청남도 공주시 신관동","63","103","127.143967","36.472729"
"충청남도 공주시 월송동","63","103","127.143967","36.472729"
"충청남도 보령시","54","100","126.627869","36.339355"
"충청남도 보령시 웅천읍","54","98","126.626976","36.247417"
"충청남도 보령시 주포면","53","102","126.571602","36.431664"
"충청남도 보령시 오천면","52","102","126.514442","36.431976"
"충청남도 보령시 천북면","52","103","126.514816","36.477966"
"충청남도 보령시 청소면","53","102","126.571602","36.431664"
"충청남도 보령시 청라면","55","101","126.685432","36.384960"
"충청남도 보령시 남포면","54","99","126.627419","36.293385"
"충청남도 보령시 주산면","54","97","126.626526","36.201454"
"충청남도 보령시 미산면","55","97","126.683479","36.201077"
"충청남도 보령시 성주면","54","100","126.627869","36.339355"
"충청남도 보령시 주교면","53","101","126.571198","36.385681"
"충청남도 보령시 대천1동","53","100","126.570793","36.339703"
"충청남도 보령시 대천2동","53","100","126.570793","36.339703"
"충청남도 보령시 대천3동","54","100","126.627869","36.339355"
"충청남도 보령시 대천4동","54","100","126.627869","36.339355"
"충청남도 보령시 대천5동","52","99","126.513344","36.294037"
"충청남도 아산시","60","110","126.977280","36.796619"
"충청남도 아산시 염치읍","60","110","126.977280","36.796619"
"충청남도 아산시 배방읍","62","110","127.092239","36.795433"
"충청남도 아산시 송악면","61","109","127.034019","36.750015"
"충청남도 아산시 탕정면","61","110","127.034760","36.796043"
"충청남도 아산시 음봉면","61","111","127.035500","36.842075"
"충청남도 아산시 둔포면","61","113","127.036995","36.934151"
"충청남도 아산시 영인면","60","111","126.977982","36.842651"
"충청남도 아산시 인주면","58","111","126.862930","36.843712"
"충청남도 아산시 선장면","58","110","126.862312","36.797680"
"충청남도 아산시 도고면","58","109","126.861694","36.751652"
"충청남도 아산시 신창면","59","110","126.919792","36.797165"
"충청남도 아산시 온양1동","60","110","126.977280","36.796619"
"충청남도 아산시 온양2동","60","110","126.977280","36.796619"
"충청남도 아산시 온양3동","61","110","127.034760","36.796043"
"충청남도 아산시 온양4동","60","110","126.977280","36.796619"
"충청남도 아산시 온양5동","60","109","126.976578","36.750595"
"충청남도 아산시 온양6동","61","109","127.034019","36.750015"
"충청남도 서산시","51","110","126.459915","36.800339"
"충청남도 서산시 대산읍","51","113","126.460907","36.938461"
"충청남도 서산시 인지면","50","109","126.402138","36.754559"
"충청남도 서산시 부석면","50","108","126.401848","36.708534"
"충청남도 서산시 팔봉면","49","110","126.344940","36.800800"
"충청남도 서산시 지곡면","51","111","126.460243","36.846375"
"충청남도 서산시 성연면","51","111","126.460243","36.846375"
"충청남도 서산시 음암면","52","110","126.517403","36.800056"
"충청남도 서산시 운산면","53","110","126.574890","36.799744"
"충청남도 서산시 해미면","53","108","126.574066","36.707691"
"충청남도 서산시 고북면","52","107","126.516289","36.661987"
"충청남도 서산시 부춘동","51","110","126.459915","36.800339"
"충청남도 서산시 동문1동","51","110","126.459915","36.800339"
"충청남도 서산시 동문2동","51","110","126.459915","36.800339"
"충청남도 서산시 수석동","51","109","126.459579","36.754311"
"충청남도 서산시 석남동","51","109","126.459579","36.754311"
"충청남도 논산시","62","97","127.082138","36.197529"
"충청남도 논산시 강경읍","61","96","127.024460","36.152180"
"충청남도 논산시 연무읍","62","95","127.080605","36.105629"
"충청남도 논산시 성동면","61","97","127.025192","36.198135"
"충청남도 논산시 광석면","62","98","127.082909","36.243488"
"충청남도 논산시 노성면","63","99","127.140709","36.288815"
"충청남도 논산시 상월면","63","99","127.140709","36.288815"
"충청남도 논산시 부적면","63","97","127.139084","36.196892"
"충청남도 논산시 연산면","64","97","127.196030","36.196224"
"충청남도 논산시 벌곡면","65","97","127.252975","36.195518"
"충청남도 논산시 양촌면","65","96","127.252083","36.149567"
"충청남도 논산시 가야곡면","63","96","127.138275","36.150940"
"충청남도 논산시 은진면","62","96","127.081367","36.151577"
"충청남도 논산시 채운면","62","96","127.081367","36.151577"
"충청남도 논산시 취암동","62","97","127.082138","36.197529"
"충청남도 논산시 부창동","62","97","127.082138","36.197529"
"충청남도 계룡시","65","99","127.254761","36.287441"
"충청남도 계룡시 두마면","65","98","127.253868","36.241478"
"충청남도 계룡시 엄사면","65","99","127.254761","36.287441"
"충청남도 계룡시 신도안면","65","99","127.254761","36.287441"
"충청남도 계룡시 금암동","65","99","127.254761","36.287441"
"충청남도 당진시","54","112","126.633286","36.891472"
"충청남도 당진시 합덕읍","56","110","126.747345","36.798603"
"충청남도 당진시 송악읍","55","112","126.690849","36.891090"
"충청남도 당진시 고대면","53","113","126.576126","36.937862"
"충청남도 당진시 석문면","53","114","126.576546","36.983913"
"충청남도 당진시 대호지면","52","112","126.518143","36.892132"
"충청남도 당진시 정미면","53","112","126.575714","36.891819"
"충청남도 당진시 면천면","55","110","126.689857","36.799019"
"충청남도 당진시 순성면","55","111","126.690353","36.845051"
"충청남도 당진시 우강면","57","110","126.804832","36.798157"
"충청남도 당진시 신평면","56","112","126.748421","36.890675"
"충청남도 당진시 송산면","55","113","126.691353","36.937134"
"충청남도 당진시 당진1동","54","112","126.633286","36.891472"
"충청남도 당진시 당진2동","54","112","126.633286","36.891472"
"충청남도 당진시 당진3동","54","112","126.633286","36.891472"
"충청남도 금산군","69","95","127.478638","36.100491"
"충청남도 금산군 금산읍","69","95","127.478638","36.100491"
"충청남도 금산군 금성면","69","96","127.479691","36.146435"
"충청남도 금산군 제원면","70","95","127.535500","36.099625"
"충청남도 금산군 부리면","70","94","127.534409","36.053688"
"충청남도 금산군 군북면","70","96","127.536591","36.145569"
"충청남도 금산군 남일면","70","94","127.534409","36.053688"
"충청남도 금산군 남이면","68","94","127.420769","36.055386"
"충청남도 금산군 진산면","67","96","127.365891","36.148067"
"충청남도 금산군 복수면","68","96","127.422791","36.147266"
"충청남도 금산군 추부면","69","97","127.480743","36.192383"
"충청남도 부여군","59","99","126.912590","36.291172"
"충청남도 부여군 부여읍","59","99","126.912590","36.291172"
"충청남도 부여군 규암면","59","99","126.912590","36.291172"
"충청남도 부여군 은산면","58","99","126.855560","36.291679"
"충청남도 부여군 외산면","55","99","126.684456","36.293007"
"충청남도 부여군 내산면","57","99","126.798523","36.292156"
"충청남도 부여군 구룡면","57","98","126.797958","36.246189"
"충청남도 부여군 홍산면","56","97","126.740433","36.200668"
"충청남도 부여군 옥산면","56","97","126.740433","36.200668"
"충청남도 부여군 남면","57","97","126.797386","36.200226"
"충청남도 부여군 충화면","57","97","126.797386","36.200226"
"충청남도 부여군 양화면","59","96","126.910645","36.153294"
"충청남도 부여군 임천면","59","97","126.911293","36.199245"
"충청남도 부여군 장암면","59","98","126.911942","36.245209"
"충청남도 부여군 세도면","60","96","126.967552","36.152752"
"충청남도 부여군 석성면","61","98","127.025917","36.244095"
